Plot,Tree,Azimuth,Distance,Species,Snag,Height,DBH_2010,Biomass_J_2010,Biomass_Y_2010,Biomass_C_2010,Biomass_W_2010,Biomass_mean_2010,Volume_W_2010,DBH_2012,Biomass_J_2012,Biomass_Y_2012,Biomass_C_2012,Biomass_W_2012,Biomass_mean_2012,Volume_W_2012,DBH_2015,Biomass_J_2015,Biomass_Y_2015,Biomass_C_2015,Biomass_W_2015,Biomass_mean_2015,Volume_W_2015,DBH_2017,Biomass_J_2017,Biomass_Y_2017,Biomass_C_2017,Biomass_W_2017,Biomass_mean_2017,Volume_W_2017,DBH_2021,Biomass_J_2021,Biomass_Y_2021,Biomass_C_2021,Biomass_W_2021,Biomass_mean_2021,Volume_W_2021,DBH_2023,Biomass_J_2023,Biomass_Y_2023,Biomass_C_2023,Biomass_W_2023,Biomass_mean_2023,Volume_W_2023,DBH_2025,Biomass_J_2025,Biomass_Y_2025,Biomass_C_2025,Biomass_W_2025,Biomass_mean_2025,Volume_W_2025,DBH_2026,Biomass_J_2026,Biomass_Y_2026,Biomass_C_2026,Biomass_W_2026,Biomass_mean_2026,Volume_W_2026
HL_011_26,26,34,6.58,BEPA,,11.92774824,7.2,0,0,0,0,0,0,7.8,0,0,0,0,0,0,8.7,0,0,0,0,0,0,9.3,0,0,0,0,0,0,10.5,19.21690653,16.57180595,17.33984441,18.00868246,17.78430984,0.031721057,11.1,21.91603795,18.8994169,19.77533103,20.53811145,20.28222433,0.036176472,11.7,24.82190152,21.40530447,22.3973567,23.26127474,22.97145936,0.040973137,12,26.3536171,22.7261879,23.77945791,24.69668681,24.38898743,0.043501517
HL_011_27,27,44,7.45,BEPA,,11.50691222,6.6,0,0,0,0,0,0,7.2,0,0,0,0,0,0,8.1,0,0,0,0,0,0,8.7,0,0,0,0,0,0,9.9,0,0,0,0,0,0,10.5,19.21690654,16.3136012,17.26133637,17.92151159,17.67833893,0.031685045,11.1,21.91603795,18.60494572,19.68579606,20.43869691,20.16136916,0.036135402,11.4,23.34287426,19.81621448,20.96743321,21.76935142,21.47396834,0.038487985
HL_011_28,28,46,8.03,TSCA,,9.254751759,8,0,0,0,0,0,0,8.44,0,0,0,0,0,0,9.1,0,0,0,0,0,0,9.54,0,0,0,0,0,0,10.42,13.25237905,12.43579649,12.77040765,17.55561123,14.00354861,0.041106392,10.86,14.68469801,13.7798591,14.15063508,19.45302413,15.51705408,0.045549177,11.3,16.20562336,15.20706836,15.61624639,21.46781513,17.12418831,0.050266802,11.52,16.99984936,15.9523559,16.38158745,22.51993738,17.96343252,0.052730342
HL_011_29,29,72,8.41,ACRU,,14.03570292,11.3,22.86148795,20.36262996,21.12020037,19.15500746,20.87483144,0.056905796,11.9,25.83716062,23.01304893,23.86922541,21.64824115,23.59191903,0.064312708,12.8,30.69947622,27.34389273,28.36119373,25.7222407,28.03170085,0.076415767,13.4,34.2124539,30.47288699,31.60659896,28.66566739,31.23940181,0.085160115,14.6,41.9063278,37.32578771,38.7144547,35.1121512,38.26468036,0.104311362,15.2,46.09426948,41.05596952,42.58341404,38.62111151,42.08869114,0.1147358,15.8,50.51409108,44.9926858,46.66659174,42.3243576,46.12443156,0.125737423,16.1,52.81199166,47.03941606,48.78946846,44.24970484,48.22264526,0.131457255
HL_011_30,30,74,7.93,ACRU,,15.35185029,14.2,39.24152079,35.04248765,36.37561792,33.00559907,35.91630635,0.098168181,14.8,43.2767511,38.64592874,40.11614563,36.39958562,39.60960277,0.108262877,15.7,49.76121027,44.43651931,46.12702912,41.85359085,45.54458739,0.124484663,16.3,54.37679041,48.55820998,50.40552231,45.73570307,49.76905644,0.136031186,17.5,64.32472757,57.44166959,59.62693764,54.10280045,58.87403381,0.160917349,18.1,69.66333538,62.20902046,64.57565405,58.59304306,63.76026324,0.174272627,18.7,75.24908964,67.19707191,69.75346721,63.29115776,68.87269663,0.188246177,19,78.13557423,69.77468865,72.42914488,65.71894729,71.51458876,0.195467124
HL_011_31,31,75,7.87,ACRU,,14.32641812,11.9,25.83716062,23.02617591,23.88711386,21.67171842,23.6055422,0.064426484,12.5,29.02488705,25.86708985,26.83424823,24.34552267,26.51793695,0.072375268,13.4,34.2124539,30.49026918,31.63028607,28.69675498,31.25744103,0.085310772,14,37.94688086,33.8184047,35.08285903,31.82912122,34.66931645,0.094622786,15.2,46.09426947,41.07938846,42.61532757,38.66299567,42.11299529,0.114938781,15.8,50.51409108,45.0183503,46.70156535,42.37025789,46.15106615,0.125959867,16.4,55.16909396,49.16690659,51.00523422,46.27478568,50.40400511,0.137567391,16.7,57.5857984,51.32068279,53.2395391,48.30187135,52.61197291,0.143593586
HL_012_01,1,4,2.85,PIST,,14.99936981,20.9,64.89288886,59.69044138,65.72348899,56.12748056,61.60857493,0.246713454,21.66,70.7893104,65.11414821,71.69538211,61.22744285,67.20657088,0.269130803,22.8,80.20629866,73.77617876,81.23290364,69.37243123,76.14695306,0.304932842,23.56,86.87254012,79.90798923,87.98447003,75.13822998,82.47580732,0.330276935,25.08,101.1569029,93.04717804,102.4516663,87.49313217,96.03721984,0.384584033,25.84,108.7837303,100.0625645,110.1761137,94.0897657,103.2780435,0.413580137,26.6,116.7393345,107.3803698,118.2335461,100.9707665,110.8310042,0.443826203,26.98,120.8417341,111.153881,122.3884546,104.5190344,114.725776,0.459422938
HL_012_02,2,18,3.16,PIST,,17.3561236,27.3,124.3613263,114.7395767,126.7403264,108.0727776,118.4785018,0.479918656,28.06,132.9601742,122.6731377,135.5036681,115.545369,126.6705873,0.513102184,29.2,146.4986494,135.1641504,149.3011308,127.3106072,139.5686345,0.565348063,29.96,155.9568902,143.8906136,158.9403053,135.5300302,148.5794599,0.601848046,31.48,175.9290934,162.3175813,179.2945715,152.886322,167.6068921,0.67892211,32.24,186.4506845,172.0251242,190.017438,162.0298204,177.6307668,0.719525633,33,197.3342676,182.066652,201.1092212,171.4878978,187.9995097,0.761526106,33.38,202.9129602,187.213725,206.7946327,176.3359066,193.3143062,0.783054653
HL_012_03,3,0,6.89,ABBA,,10.23655798,7.9,0,0,0,0,0,0,8.46,0,0,0,0,0,0,9.3,0,0,0,0,0,0,9.86,0,0,0,0,0,0,10.98,15.09063581,13.73888722,13.57295813,14.39342604,14.1989768,0.030403996,11.54,17.07317868,15.54384317,15.35611502,16.28437248,16.06437734,0.034398342,12.1,19.20350529,17.48334508,17.27219293,18.31627484,18.06882954,0.038690437,12.38,20.32515654,18.50452406,18.28103879,19.38610414,19.12420589,0.040950294
HL_012_04,4,4,8.56,ABBA,,9.304279853,6.1,0,0,0,0,0,0,6.66,0,0,0,0,0,0,7.5,0,0,0,0,0,0,8.06,0,0,0,0,0,0,9.18,0,0,0,0,0,0,9.74,0,0,0,0,0,0,10.3,12.87689578,11.87490293,11.83301036,12.18671992,12.19288225,0.027219886,10.58,13.76307977,12.69213009,12.64735448,13.02540622,13.03199264,0.02909315
HL_012_05,5,0,8.87,PIST,,8.265878859,6.1,0,0,0,0,0,0,6.86,0,0,0,0,0,0,8,0,0,0,0,0,0,8.76,0,0,0,0,0,0,10.28,11.53121185,10.48589099,11.40766513,9.48646328,10.72780781,0.033329202,11.04,13.71823735,12.47465951,13.57125859,11.28567896,12.7624586,0.039650464,11.8,16.13237897,14.66995573,15.95953482,13.27173785,15.00840184,0.046628171,12.18,17.42671378,15.84695724,17.24000198,14.33655738,16.21255759,0.050369248
HL_012_06,6,38,7.23,ACRU,,11.37301744,6.6,0,0,0,0,0,0,7.2,0,0,0,0,0,0,8.1,0,0,0,0,0,0,8.7,0,0,0,0,0,0,9.9,0,0,0,0,0,0,10.5,19.21690654,17.02420506,17.6276737,15.84618681,17.42874303,0.046334271,11.1,21.91603795,19.41535821,20.1035877,18.07188014,19.876716,0.052842201,11.4,23.34287426,20.6793886,21.41242504,19.24844384,21.17078293,0.056282475
HL_012_07,7,36,6.64,PIST,,8.265878859,6.1,0,0,0,0,0,0,6.86,0,0,0,0,0,0,8,0,0,0,0,0,0,8.76,0,0,0,0,0,0,10.28,11.53121185,10.48589099,11.40766513,9.48646328,10.72780781,0.033329202,11.04,13.71823735,12.47465951,13.57125859,11.28567896,12.7624586,0.039650464,11.8,16.13237897,14.66995573,15.95953482,13.27173785,15.00840184,0.046628171,12.18,17.42671378,15.84695724,17.24000198,14.33655738,16.21255759,0.050369248
HL_012_08,8,52,5.41,PIST,,10.28317649,10.1,11.04574541,10.08586023,11.01997583,9.280615586,10.35804926,0.033812304,10.86,13.17998626,12.03463363,13.14923752,11.07380094,12.35941459,0.040345462,12,16.80626983,15.34578991,16.76706102,14.12059793,15.75992967,0.051445936,12.76,19.51680501,17.82077715,19.47127255,16.39798475,18.30170987,0.059743198,14.28,25.66969026,23.43897115,25.6098032,21.56762796,24.07152315,0.078577891,15.04,29.12417772,26.59326055,29.05623139,24.47008216,27.31093796,0.089152477,15.8,32.83848079,29.98478735,32.76186903,27.59083297,30.79399254,0.100522388,16.18,34.7948291,31.77112724,34.71365321,29.23455333,32.62854073,0.106510996
HL_012_09,9,68,5.42,ACRU,,12.82293153,9,0,0,0,0,0,0,9.6,0,0,0,0,0,0,10.5,19.21690653,17.07526714,17.69716581,16.00597769,17.49882929,0.047305105,11.1,21.91603794,19.47359227,20.18284039,18.25411461,19.95664631,0.053949394,12.3,27.93851031,24.82488668,25.7290344,23.27029961,25.44068275,0.068774553,12.9,31.26974865,27.78487322,28.79682668,26.04492551,28.47409352,0.076974862,13.5,34.8193823,30.93891587,32.06574278,29.00145532,31.70637407,0.085712782,13.8,36.67724394,32.58972703,33.77667817,30.54888919,33.39813459,0.090286168
HL_012_10,10,76,7.87,PIST,,8.055277008,5.7,0,0,0,0,0,0,6.46,0,0,0,0,0,0,7.6,0,0,0,0,0,0,8.36,0,0,0,0,0,0,9.88,0,0,0,0,0,0,10.64,12.53929402,11.39704585,12.39258936,10.29006449,11.65474843,0.035995019,11.4,14.83305266,13.48185799,14.65951195,12.17238133,13.78670098,0.042579432,11.78,16.0658824,14.60238496,15.87791808,13.18407286,14.93256457,0.046118366
HL_012_11,11,56,7.52,ABBA,,12.21906483,12.6,21.23324457,18.83220732,18.28096631,20.36050432,19.67673063,0.038181123,13.16,23.65257646,20.97796322,20.36391339,22.68039553,21.91871215,0.042531509,14,27.57776073,24.45929098,23.74333856,26.44424476,25.55615876,0.049589683,14.56,30.39663631,26.95941052,26.17027663,29.14725741,28.16839522,0.05465852,15.68,36.53327455,32.40212292,31.45367439,35.03166424,33.85518403,0.065693279,16.24,39.85704102,35.3500407,34.31530313,38.21881547,36.93530009,0.071669998,16.8,43.35501523,38.45246696,37.3269177,41.57301406,40.17685349,0.077959973,17.08,45.17022803,40.06241704,38.88974264,43.31361701,41.85900118,0.081224046
HL_012_12,12,109,5.96,BEPA,,11.14751814,6.1,0,0,0,0,0,0,6.7,0,0,0,0,0,0,7.6,0,0,0,0,0,0,8.2,0,0,0,0,0,0,9.4,0,0,0,0,0,0,10,17.12255882,14.33718619,15.31913097,15.89900798,15.66947099,0.028196103,10.6,19.65257981,16.45564187,17.58267834,18.24823769,17.98478443,0.032362345,10.9,20.99355934,17.57848066,18.78241964,19.49339295,19.21196315,0.034570566
HL_012_13,13,110,6.23,BEPA,,12.53827804,8.1,0,0,0,0,0,0,8.7,0,0,0,0,0,0,9.6,0,0,0,0,0,0,10.2,17.94357329,15.81961775,16.29464754,16.92666564,16.74612605,0.029647913,11.4,23.34287425,20.57981105,21.19777941,22.01997457,21.78510982,0.038569101,12,26.3536171,23.2341765,23.93184986,24.86009101,24.59493362,0.043543709,12.6,29.57706276,26.07606743,26.85907679,27.90085586,27.60326571,0.048869763,12.9,31.26974866,27.56839248,28.39621321,29.49761297,29.18299183,0.051666564
HL_012_14,14,115,6.89,BEPA,,16.03867382,14.1,38.59106731,38.21457378,36.24122783,37.46651342,37.62834558,0.063071436,14.7,42.58835789,42.1728669,39.99512034,41.3473219,41.52591676,0.06960442,15.6,49.01484732,48.53665965,46.03029594,47.58654173,47.79208616,0.080107574,16.2,53.59109458,53.06826115,50.32789202,52.02943594,52.25417093,0.087586779,17.4,63.45877638,62.83967408,59.59472315,61.60957088,61.87568612,0.103714056,18,68.75648532,68.0856987,64.56985057,66.75290319,67.04123444,0.112372384,18.6,74.30084125,73.57596403,69.77660644,72.13569512,72.44727671,0.12143382,18.9,77.16644261,76.41360865,72.46771915,74.9177921,75.24139063,0.126117225
HL_012_15,15,121,6.89,BEPA,,15.72922489,13.5,34.8193823,34.14407641,32.60691036,33.73831891,33.82717199,0.057030786,14.1,38.5910673,37.84261132,36.13893725,37.39290158,37.49137936,0.063208442,15,44.67268987,43.80628362,41.83412507,43.28570347,43.3997005,0.073169553,15.6,49.01484732,48.06422692,45.9003758,47.49304671,47.61812418,0.080281587,16.8,58.40468,57.27194812,54.69356546,56.59134623,56.74038495,0.095661226,17.4,63.45877638,62.22802262,59.42651753,61.4885243,61.6504602,0.103939348,18,68.75648532,67.42298494,64.38760268,66.62175131,66.79720606,0.112616484,18.3,71.49764528,70.11098137,66.95458553,69.27780443,69.46025415,0.117106239
HL_012_16,16,144,8.87,BEPA,,12.26995178,7.7,0,0,0,0,0,0,8.3,0,0,0,0,0,0,9.2,0,0,0,0,0,0,9.8,0,0,0,0,0,0,11,21.45193667,18.73156927,19.42651156,20.17891166,19.94723229,0.035433169,11.6,24.32306256,21.23860136,22.02655468,22.87965596,22.61696864,0.040175542,12.2,27.40427406,23.92907763,24.81684777,25.77801873,25.48205455,0.045264923,12.5,29.02488705,25.34417711,26.28444752,27.30245947,26.98899279,0.047941765
HL_012_17,17,146,8.8,BEPA,,11.43567253,6.5,0,0,0,0,0,0,7.1,0,0,0,0,0,0,8,0,0,0,0,0,0,8.6,0,0,0,0,0,0,9.8,0,0,0,0,0,0,10.4,18.78686079,15.90553107,16.86189435,17.50561989,17.26497653,0.03096887,11,21.45193667,18.16186584,19.25389738,19.98894086,19.71416019,0.035362067,11.3,22.86148795,19.35523507,20.51902118,21.30236247,21.00952667,0.037685617
HL_012_18,18,193,5.55,PIST,,15.95545702,23.4,85.44302336,78.69268244,86.76159704,74.09919948,81.24912556,0.327236178,24.16,92.35823627,85.06156585,93.78352689,80.09631569,87.82491116,0.353720586,25.3,103.3311049,95.16753389,104.925731,89.61237383,98.25918587,0.395745311,26.06,111.0526715,102.2790658,112.7664583,96.30878838,105.601746,0.425317953,27.58,127.4899305,117.4177155,129.4573803,110.5637584,121.2321961,0.488270615,28.34,136.2138603,125.45242,138.3159395,118.1294576,129.5279193,0.521682184,29.1,145.2800414,133.8023365,147.5220318,125.9919692,138.1490947,0.556404533,29.48,149.9427167,138.0966417,152.2566624,130.0356054,142.5829065,0.574262001
HL_012_19,19,196,4.81,TSCA,,10.15642621,10.1,12.26535008,11.27713425,11.631807,16.14319311,12.82937111,0.037993399,10.54,13.63432316,12.53580955,12.93006841,17.94498406,14.26129629,0.042233958,11.2,15.85208867,14.57489032,15.03327951,20.86392373,16.58104556,0.049103753,11.64,17.44265604,16.03730612,16.54168918,22.95736877,18.24475503,0.054030727,12.52,20.90028813,19.21635775,19.82072392,27.50817425,21.86138601,0.064741159,12.96,22.77062454,20.93600168,21.59445171,29.96984079,23.81772968,0.070534751,13.4,24.73743911,22.74435055,23.45967425,32.55848826,25.87498804,0.076627196,13.62,25.75751529,23.68223948,24.42706036,33.90107422,26.94197233,0.079787005
HL_012_20,20,202,6.7,ABBA,,10.61757616,8.7,0,0,0,0,0,0,9.26,0,0,0,0,0,0,10.1,12.26535008,11.10984405,10.93813757,11.72498329,11.50957875,0.024214867,10.66,14.02276381,12.70169364,12.50538458,13.40497175,13.15870345,0.027684442,11.78,17.96787904,16.27514362,16.02360565,17.17627953,16.86072696,0.035473085,12.34,20.16259046,18.26309353,17.98083111,19.27429993,18.92020375,0.039805994,12.9,22.50993281,20.38929517,20.07417157,21.5182269,21.12290661,0.044440235,13.18,23.74187371,21.50517619,21.17280626,22.69589296,22.27893728,0.046872394
HL_012_21,21,219,7.93,BEPA,,14.17052804,10.7,20.09390012,18.73504327,18.54484696,19.24617159,19.15499049,0.033151808,11.3,22.86148795,21.31547203,21.09907946,21.89699946,21.79325973,0.037717897,12.2,27.40427406,25.55105068,25.29165893,26.24813291,26.12377915,0.045212787,12.8,30.69947622,28.62341366,28.33283159,29.40431592,29.26500935,0.050649357,14,37.94688086,35.38071009,35.02152862,36.3459645,36.17377102,0.062606447,14.6,41.9063278,39.07239808,38.67573895,40.1383689,39.94820844,0.069138918,15.2,46.09426947,42.97712877,42.5408292,44.14962822,43.94046392,0.07604837,15.5,48.27498704,45.01037457,44.55343369,46.23834491,46.01928506,0.079646215
HL_012_22,22,220,8.5,BEPA,,12.20211963,7.6,0,0,0,0,0,0,8.2,0,0,0,0,0,0,9.1,0,0,0,0,0,0,9.7,0,0,0,0,0,0,10.9,20.99355933,18.28636869,18.99792955,19.73328041,19.5027845,0.034672323,11.5,23.83005961,20.75709265,21.56479454,22.39950078,22.1378619,0.039357001,12.1,26.87598227,23.41023325,24.3211744,25.26257154,24.96749037,0.044387554,12.4,28.47870875,24.80628272,25.77154708,26.76908364,26.45640555,0.047034568
HL_012_23,23,220,7.88,BEPA,,14.28842703,10.9,20.99355933,19.65033808,19.39699528,20.12745926,20.04208799,0.034624207,11.5,23.83005961,22.30535187,22.01777919,22.84693827,22.75003224,0.039302384,12.4,28.47870875,26.65656863,26.31289771,27.303805,27.18799502,0.046969297,13,31.84608787,29.80849428,29.42418703,30.53226116,30.40275759,0.05252304,14.2,39.24152078,36.73074861,36.25719591,37.62259169,37.46301425,0.064720162,14.8,43.2767511,40.50779464,39.98554621,41.4913465,41.31535962,0.071375377,15.4,47.5416142,44.49978097,43.92606569,45.58026049,45.38693034,0.07840932,15.7,49.76121027,46.57736164,45.97686107,47.70828598,47.50592974,0.08207005
HL_012_24,24,219,8.45,BEPA,,15.93644203,13.9,37.30894519,36.82600826,35.00453913,36.19865629,36.33453721,0.06102142,14.5,41.23064499,40.69694453,38.68401314,40.00364897,40.1538129,0.067435637,15.4,47.5416142,46.92622288,44.60518211,46.12680802,46.2999568,0.077757674,16,52.03946674,51.36585401,48.82522249,50.49080751,50.68033769,0.08511423,17.2,61.74716127,60.94788956,57.93331631,59.90960764,60.13449369,0.100991851,17.8,66.96332562,66.09653449,62.82730161,64.97054249,65.21442605,0.109523257,18.4,72.42513273,71.48764251,67.95175741,70.26980992,70.53358564,0.118456429,18.7,75.24908964,74.27504537,70.60129118,73.00972779,73.28378849,0.12307521
HL_012_25,25,229,3.35,PIST,,15.46416383,22.1,74.34190114,68.42448638,75.38952045,64.39190321,70.63695282,0.283710825,22.86,80.72120171,74.29601184,81.85871755,69.91739151,76.69833069,0.308056135,24,90.8760137,83.64252818,92.15663022,78.71307282,86.34706127,0.346809921,24.76,98.04294545,90.23899151,99.42455773,84.92077493,93.15681744,0.374161066,26.28,113.3492647,104.326969,114.9465722,98.17848035,107.7003216,0.432574536,27.04,121.4971243,111.826281,123.2092507,105.2358219,115.4421195,0.463669194,27.8,129.9803163,119.6342338,131.8119871,112.5836146,123.502538,0.49604358,28.18,134.3489354,123.6551226,136.2421684,116.3675332,127.65344,0.512715531
HL_012_26,26,265,6.39,PIST,,15.34899235,21.8,71.90856671,66.17471425,72.89903344,62.26366996,68.31149612,0.27417758,22.56,78.16607038,71.93325647,79.24272779,67.68187201,74.25598169,0.29803659,23.7,88.13484882,81.10714346,89.34881593,76.31356582,83.72609354,0.336046186,24.46,95.17558017,87.58646027,96.48652613,82.40994339,90.41462753,0.362891537,25.98,110.2244079,101.4353231,111.742636,95.44031356,104.7106702,0.420270669,26.74,118.2410332,108.812718,119.8696822,102.3816912,112.3262812,0.450836971,27.5,126.5913678,116.4972127,128.335034,109.6120185,120.2589083,0.48267566,27.88,130.8929574,120.4558018,132.6958736,113.3366479,124.3453202,0.499077036
HL_012_27,27,270,5.96,TSCA,,9.067450343,7.6,0,0,0,0,0,0,8.04,0,0,0,0,0,0,8.7,0,0,0,0,0,0,9.14,0,0,0,0,0,0,10.02,12.02569142,11.33348178,11.6275742,15.94395547,12.73267572,0.037286527,10.46,13.37897412,12.6088683,12.93605571,17.73817073,14.16551722,0.041482478,10.9,14.81927658,13.96626565,14.32867616,19.64775892,15.69049433,0.04594824,11.12,15.57260654,14.67623325,15.05706671,20.64654218,16.48811217,0.048283994
HL_012_28,28,295,6.26,ABBA,,9.358945828,6.2,0,0,0,0,0,0,6.76,0,0,0,0,0,0,7.6,0,0,0,0,0,0,8.16,0,0,0,0,0,0,9.28,0,0,0,0,0,0,9.84,0,0,0,0,0,0,10.4,13.18935081,12.15368222,12.10454756,12.48923199,12.48420315,0.027803167,10.68,14.08813803,12.98189389,12.92941095,13.34030967,13.33493814,0.029697812
HL_012_29,29,295,5.8,TSCA,,9.114768857,7.7,0,0,0,0,0,0,8.14,0,0,0,0,0,0,8.8,0,0,0,0,0,0,9.24,0,0,0,0,0,0,10.12,12.32570631,11.60353609,11.9074523,16.33851649,13.0438028,0.038221412,10.56,13.69861116,12.89600166,13.23376973,18.15839018,14.49669318,0.042478723,11,15.15893534,14.27076461,14.64454004,20.09414381,16.04209595,0.047007117,11.22,15.92242334,14.98951941,15.38212024,21.10619627,16.85006482,0.049374656
HL_012_30,30,296,7.14,PIST,,13.15527891,16.4,35.95805577,32.98898731,36.2237628,30.84976645,34.00514308,0.116812442,17.16,40.15124808,36.83594636,40.44794013,34.44726362,37.97059954,0.130434342,18.3,46.95859284,43.08120644,47.30558681,40.28754034,44.40823161,0.152548512,19.06,51.84945027,47.56822417,52.23258456,44.48359061,49.0334624,0.16843683,20.58,62.50014839,57.33949065,62.96198452,53.62122451,59.10571201,0.203036422,21.34,68.26976333,62.63270659,68.77423323,58.57119385,64.56197425,0.221779449,22.1,74.34190116,68.20346601,74.89124027,63.78070893,70.30432909,0.241505244,22.48,77.49286966,71.09425801,78.06549241,66.48404314,73.2841658,0.251741402
HL_012_31,31,290,4.38,BEPO,,13.56501238,9.7,0,0,0,0,0,0,10.3,18.36242296,17.00612344,16.84772787,13.8768513,16.52328139,0.051530399,11.2,22.38588209,20.73239871,20.5392965,16.91746006,20.14375934,0.062821418,11.8,25.32659479,23.45590221,23.2374332,19.13981563,22.78993646,0.071073929,13,31.84608787,29.49384744,29.21914082,24.0667273,28.65645086,0.089369558,13.6,35.43247903,32.81533779,32.50969471,26.77703502,31.88363664,0.099434034,14.2,39.24152078,36.34303315,36.004533,29.65560427,35.3111728,0.110123334,14.5,41.23064498,38.18523512,37.82957664,31.15882532,37.10107051,0.115705406
HL_013_01,1,4,7.53,BEPO,,19.4632051,22.1,111.7096865,100.2305728,108.1931405,94.79824467,103.7329111,0.333723415,22.7,119.0160196,106.7861184,115.2694751,100.9984908,110.517526,0.355550478,23.6,130.4796685,117.0717807,126.3722561,110.7266874,121.1625982,0.389797178,24.2,138.4619325,124.2337996,134.1032437,117.500537,128.5748782,0.413643529,25.4,155.2533177,139.2997282,150.3660474,131.7499177,144.1672528,0.463806398,26,164.067338,147.2080335,158.9026083,139.2296061,152.3518965,0.490137552,26.6,173.1634482,155.3694415,167.712379,146.9486796,160.7984871,0.517311426,26.9,177.8180257,159.5457218,172.2204335,150.8986126,165.1206984,0.53121659
HL_013_02,2,10,7.78,BEPO,,11.3641147,6.4,0,0,0,0,0,0,7,0,0,0,0,0,0,7.9,0,0,0,0,0,0,8.5,0,0,0,0,0,0,9.7,0,0,0,0,0,0,10.3,18.36242296,17.23478422,16.46797685,12.93837304,16.25088927,0.049220634,10.9,20.99355933,19.70434217,18.82765961,14.79230179,18.57946573,0.056273418,11.2,22.38588209,21.01116221,20.07633682,15.77334832,19.81168236,0.060005551
HL_013_03,3,20,5.78,BEPO,,16.08944909,14.2,39.24152079,35.84129809,36.86911164,31.53122464,35.87078879,0.114287072,14.8,43.2767511,39.52688136,40.66038563,34.77360034,39.55940461,0.126039284,15.7,49.76121027,45.44947125,46.75281641,39.98397279,45.48686768,0.144924634,16.3,54.37679041,49.66511785,51.08935424,43.69266938,49.70598297,0.158367057,17.5,64.32472757,58.75108022,60.43587289,51.68600488,58.79942139,0.187339446,18.1,69.66333538,63.62710516,65.45172659,55.97566641,63.67945838,0.202887617,18.7,75.24908964,68.72886165,70.69978511,60.46391429,68.78541267,0.219155577,19,78.13557423,71.36523641,73.41176264,62.78325341,71.42395667,0.22756218
HL_013_04,4,28,6,BEPO,,12.26995178,7.7,0,0,0,0,0,0,8.3,0,0,0,0,0,0,9.2,0,0,0,0,0,0,9.8,0,0,0,0,0,0,11,21.45193667,20.02033022,19.42651156,15.58985479,19.12215831,0.058694673,11.6,24.32306256,22.69984999,22.02655468,17.67640001,21.68146681,0.066550364,12.2,27.40427406,25.57543519,24.81684777,19.9156216,24.42804466,0.074980871,12.5,29.02488705,27.0878957,26.28444752,21.09337639,25.87265167,0.079415032
HL_013_05,5,0,3.09,BEPO,,11.3641147,6.4,0,0,0,0,0,0,7,0,0,0,0,0,0,7.9,0,0,0,0,0,0,8.5,0,0,0,0,0,0,9.7,0,0,0,0,0,0,10.3,18.36242296,17.23478422,16.46797685,12.93837304,16.25088927,0.049220634,10.9,20.99355933,19.70434217,18.82765961,14.79230179,18.57946573,0.056273418,11.2,22.38588209,21.01116221,20.07633682,15.77334832,19.81168236,0.060005551
HL_013_06,6,24,4.55,BEPO,,13.68828351,9.9,0,0,0,0,0,0,10.5,19.21690653,17.78492646,17.65299596,14.57256972,17.30684967,0.054045982,11.4,23.34287425,21.60344076,21.44318411,17.70137467,21.02271845,0.06564993,12,26.3536171,24.38983305,24.20890663,19.98448199,23.7342097,0.074117399,13.2,33.01703509,30.55671525,30.33004224,25.03748691,29.73531988,0.092857718,13.8,36.67724394,33.94417749,33.69237593,27.81309748,33.03172372,0.103151757,14.4,40.56129354,37.53880061,37.26033374,30.75845101,36.52971973,0.11407533,14.7,42.58835789,39.41481485,39.12243151,32.29561499,38.35530482,0.119776283
HL_013_07,7,46,8.41,TSCA,,10.0355925,9.8,0,0,0,0,0,0,10.24,12.69156575,11.70067931,12.06159733,16.72283367,13.29416902,0.039333749,10.9,14.81927658,13.66227038,14.08369546,19.52637699,15.52290485,0.045927958,11.34,16.3483424,15.07195531,15.53686338,21.54112552,17.12457165,0.050666845,12.22,19.6795599,18.14308998,18.70272998,25.93044967,20.61395738,0.060990967,12.66,21.48502626,19.80759563,20.41857881,28.30939284,22.50514839,0.066586475,13.1,23.38588903,21.56004967,22.22508888,30.81403353,24.49626528,0.072477636,13.32,24.37258956,22.46971415,23.16281278,32.11414332,25.52981496,0.075535622
HL_013_08,8,51,6.37,BEPO,,12.60461567,8.2,0,0,0,0,0,0,8.8,0,0,0,0,0,0,9.7,0,0,0,0,0,0,10.3,18.36242296,17.10227166,16.68637366,13.48754517,16.40965336,0.050593545,11.5,23.83005961,22.1946828,21.65494607,17.50362717,21.29582892,0.065658393,12.1,26.87598227,25.03157404,24.42284896,19.74091467,24.01782999,0.074050751,12.7,30.13525335,28.06717231,27.38462668,22.13491061,26.93049074,0.083030943,13,31.84608787,29.66059801,28.939303,23.39155076,28.45938491,0.087744764
HL_013_09,9,69,7.83,BEPO,,12.13398455,7.5,0,0,0,0,0,0,8.1,0,0,0,0,0,0,9,0,0,0,0,0,0,9.6,0,0,0,0,0,0,10.8,20.54088687,19.18608832,18.57499524,14.86157875,18.2908873,0.056037645,11.4,23.34287425,21.80326731,21.10881487,16.88885032,20.78595169,0.063681754,12,26.3536171,24.61543304,23.83141075,19.06715899,23.46690497,0.071895369,12.3,27.93851031,26.09579274,25.26461975,20.21384829,24.87819277,0.07621912
